TransactionID,TransactionDate,RouteID,TransactionType,Amount
1758,2024-03-09,13,Crew Cost,-11173.17
1759,2024-10-25,14,Ticket Revenue,14592.71
1760,2024-06-22,12,Fuel,-6312.44
1761,2025-09-07,15,Airport Fees,-15183.92
1762,2026-03-20,3,Maintenance,-14202.15
1763,2025-07-04,12,Baggage Revenue,18034.59
1764,2026-06-24,8,Maintenance,-15882.47
1765,2024-12-21,5,Crew Cost,-21659.36
1766,2025-10-02,12,Ticket Revenue,10664.19
1767,2024-05-20,15,Maintenance,-14542.16
1768,2025-12-13,9,Ticket Revenue,15246.06
1769,2024-11-24,12,Catering,-8891.5
1770,2025-08-15,15,Fuel,-16648.89
1771,2024-06-13,1,Maintenance,-8460.05
1772,2025-09-03,8,Maintenance,-19515.42
1773,2025-11-15,15,Maintenance,-22723.78
1774,2026-05-26,9,Maintenance,-6536.96
1775,2024-05-18,3,Catering,-14755.18
1776,2025-02-21,2,Crew Cost,-21568.64
1777,2025-05-07,5,Crew Cost,-14727.03
1778,2025-10-01,2,Fuel,-10690.07
1779,2024-05-03,3,Ticket Revenue,17437.7
1780,2025-10-07,1,Ticket Revenue,10237.69
1781,2024-05-06,6,Ticket Revenue,12116.06
1782,2025-01-14,3,Catering,-24820.78
1783,2024-08-17,3,Catering,-9673.69
1784,2025-03-05,11,Catering,-22713.46
1785,2025-03-13,2,Airport Fees,-18629.18
1786,2024-11-02,3,Airport Fees,-10682.43
1787,2026-02-08,8,Crew Cost,-22583.19
1788,2026-07-02,2,Crew Cost,-4020.03
1789,2026-08-01,1,Maintenance,-23853.11
1790,2024-05-06,10,Airport Fees,-17751.5
1791,2025-07-10,12,Maintenance,-13800.51
1792,2024-08-31,13,Crew Cost,-11355.68
1793,2026-06-10,1,Ticket Revenue,23269.63
1794,2026-01-10,1,Fuel,-20302.21
1795,2026-03-26,2,Catering,-13873.16
1796,2024-11-24,8,Maintenance,-20437.03
1797,2024-05-16,12,Crew Cost,-14099.05
1798,2025-10-25,3,Fuel,-18273.2
1799,2025-07-23,14,Maintenance,-16034.11
1800,2025-11-27,14,Catering,-5112.07
1801,2024-12-31,13,Baggage Revenue,5671.6
1802,2025-06-13,7,Ticket Revenue,18132.2
1803,2024-03-06,5,Baggage Revenue,7222.35
1804,2025-01-26,10,Baggage Revenue,22366.84
1805,2025-09-22,14,Crew Cost,-13449.41
1806,2025-11-02,7,Catering,-3724.32
1807,2025-01-21,8,Crew Cost,-19226.09
1808,2024-01-10,13,Baggage Revenue,18805.07
1809,2025-02-09,14,Maintenance,-16374.97
1810,2025-11-09,8,Airport Fees,-22751.23
1811,2024-04-17,15,Baggage Revenue,18728.76
1812,2025-07-06,15,Ticket Revenue,19371.25
1813,2026-06-26,10,Fuel,-12758.33
1814,2026-03-19,6,Maintenance,-19178.17
1815,2024-07-09,14,Ticket Revenue,10852.49
1816,2025-12-10,11,Crew Cost,-11396.3
1817,2024-10-08,6,Ticket Revenue,15137.24
1818,2025-06-22,2,Airport Fees,-18996.35
1819,2025-10-05,10,Ticket Revenue,2557.69
1820,2026-01-18,3,Catering,-12264.48
1821,2025-01-02,5,Crew Cost,-630.85
1822,2024-06-11,8,Catering,-12693.53
1823,2026-04-20,13,Fuel,-10995.99
1824,2025-01-14,4,Ticket Revenue,1828.15
1825,2025-02-19,13,Catering,-9056.98
1826,2025-05-24,1,Maintenance,-7265.93
1827,2024-05-03,11,Fuel,-22358.18
1828,2026-01-09,4,Baggage Revenue,11120.02
1829,2026-05-28,10,Crew Cost,-2461.74
1830,2024-07-08,5,Airport Fees,-10185.37
1831,2025-10-17,7,Baggage Revenue,16162.32
1832,2025-11-07,10,Fuel,-22934.84
1833,2024-12-14,2,Baggage Revenue,21855.0
1834,2024-09-21,3,Airport Fees,-11149.54
1835,2025-03-11,14,Ticket Revenue,15936.72
1836,2024-07-09,14,Fuel,-24195.51
1837,2025-02-11,8,Ticket Revenue,3979.88
1838,2025-01-17,5,Catering,-22114.26
1839,2025-03-04,5,Baggage Revenue,21209.43
1840,2024-07-07,15,Maintenance,-22891.73
1841,2026-06-30,12,Fuel,-24181.16
1842,2025-02-22,7,Ticket Revenue,4368.55
1843,2025-05-30,7,Catering,-14147.05
1844,2025-06-03,11,Baggage Revenue,4388.7
1845,2025-01-14,7,Ticket Revenue,6981.41
1846,2024-12-21,11,Catering,-19920.99
1847,2024-07-02,12,Ticket Revenue,22017.04
1848,2026-06-19,5,Catering,-11593.86
1849,2026-01-04,12,Maintenance,-18768.48
1850,2025-10-07,7,Airport Fees,-5351.49
1851,2025-08-25,15,Maintenance,-11477.56
1852,2025-01-21,4,Fuel,-402.64
1853,2025-09-20,6,Maintenance,-19534.17
1854,2026-06-25,14,Crew Cost,-6882.19
1855,2024-04-11,9,Crew Cost,-1144.84
1856,2024-10-31,14,Airport Fees,-8985.88
1857,2024-06-09,2,Baggage Revenue,9139.34
1858,2025-09-04,6,Airport Fees,-18072.71
1859,2024-10-18,14,Crew Cost,-9348.52
1860,2025-03-26,7,Catering,-7733.35
1861,2024-03-02,5,Maintenance,-500.92
1862,2026-04-15,5,Crew Cost,-19606.97
1863,2026-06-26,14,Maintenance,-2106.85
1864,2025-02-24,5,Baggage Revenue,8764.41
1865,2025-06-30,2,Crew Cost,-6384.28
1866,2024-02-07,2,Ticket Revenue,23890.23
1867,2026-02-09,15,Crew Cost,-15275.35
1868,2024-10-21,10,Catering,-1018.64
1869,2025-01-04,15,Fuel,-16985.47
1870,2024-10-29,12,Baggage Revenue,22104.34
1871,2025-05-24,8,Airport Fees,-16803.45
1872,2025-01-13,6,Crew Cost,-13233.0
1873,2025-12-22,4,Ticket Revenue,8369.94
1874,2025-12-01,8,Baggage Revenue,15592.99
1875,2024-10-25,1,Crew Cost,-1318.0
1876,2025-11-09,1,Airport Fees,-5854.2
1877,2026-02-14,13,Crew Cost,-23034.19
1878,2024-04-13,10,Airport Fees,-17854.5
1879,2024-06-08,11,Airport Fees,-2638.47
1880,2024-02-24,5,Ticket Revenue,16861.52
1881,2026-07-02,9,Catering,-22520.45
1882,2024-06-30,3,Ticket Revenue,16867.21
1883,2026-04-17,8,Airport Fees,-14890.95
1884,2025-03-06,1,Airport Fees,-12519.77
1885,2024-10-29,9,Fuel,-14899.33
1886,2025-07-05,7,Catering,-21816.14
1887,2026-07-31,6,Catering,-8104.03
1888,2025-03-16,11,Baggage Revenue,19375.46
1889,2024-03-01,10,Baggage Revenue,16134.06
1890,2026-02-16,4,Fuel,-3527.29
1891,2025-12-06,1,Maintenance,-6195.37
1892,2025-05-01,3,Ticket Revenue,22126.72
1893,2024-10-17,14,Crew Cost,-8309.67
1894,2025-12-09,10,Airport Fees,-10408.42
1895,2026-05-19,11,Crew Cost,-8518.49
1896,2026-08-05,9,Baggage Revenue,14033.13
1897,2024-09-02,13,Baggage Revenue,1931.83
1898,2025-09-21,5,Fuel,-11208.36
1899,2025-05-06,7,Catering,-12644.4
1900,2025-08-15,13,Catering,-20411.25
1901,2024-04-14,2,Crew Cost,-5553.27
1902,2026-01-02,9,Ticket Revenue,9886.21
1903,2025-07-02,13,Maintenance,-13312.56
1904,2025-04-28,13,Maintenance,-20298.68
1905,2024-11-18,6,Airport Fees,-17637.58
1906,2026-05-28,14,Baggage Revenue,1412.44
1907,2026-03-02,4,Fuel,-8926.62
1908,2025-08-29,11,Airport Fees,-5670.83
1909,2025-09-10,4,Catering,-3334.13
1910,2026-05-13,5,Fuel,-7103.1
1911,2025-12-04,8,Maintenance,-14414.6
1912,2025-04-11,11,Catering,-20477.92
1913,2025-01-13,5,Ticket Revenue,22159.98
1914,2024-08-08,7,Fuel,-8587.74
1915,2025-11-10,6,Catering,-5992.12
1916,2026-03-17,3,Baggage Revenue,14472.53
1917,2024-07-26,9,Crew Cost,-16760.72
1918,2024-06-21,3,Crew Cost,-13953.35
1919,2025-04-18,8,Ticket Revenue,20799.99
1920,2026-07-11,3,Baggage Revenue,10076.33
1921,2025-06-03,9,Airport Fees,-8493.47
1922,2026-05-26,7,Catering,-14299.07
1923,2024-11-04,15,Ticket Revenue,16600.33
1924,2024-12-31,9,Baggage Revenue,8559.31
1925,2025-02-23,10,Airport Fees,-6566.45
1926,2026-04-07,15,Crew Cost,-24177.53
1927,2026-04-18,5,Airport Fees,-17782.9
1928,2026-05-21,11,Airport Fees,-15443.03
1929,2025-04-05,5,Airport Fees,-7334.41
1930,2024-12-27,4,Fuel,-23061.34
1931,2026-01-09,1,Ticket Revenue,13358.64
1932,2026-05-01,13,Maintenance,-6970.31
1933,2025-05-19,8,Catering,-9228.58
1934,2025-10-03,15,Baggage Revenue,9493.24
1935,2024-01-16,2,Airport Fees,-1143.27
1936,2024-10-29,7,Baggage Revenue,10403.4
1937,2026-02-03,15,Fuel,-6739.86
1938,2025-03-20,14,Fuel,-11471.49
1939,2026-07-20,12,Airport Fees,-14148.07
1940,2026-05-29,12,Maintenance,-8590.25
1941,2026-05-06,3,Ticket Revenue,1054.07
1942,2025-09-04,5,Maintenance,-23210.09
1943,2026-03-04,11,Ticket Revenue,3204.17
1944,2025-09-12,1,Crew Cost,-8960.51
1945,2025-01-30,15,Maintenance,-18262.46
1946,2025-11-27,11,Crew Cost,-22021.53
1947,2025-03-02,14,Catering,-16260.19
1948,2025-12-16,15,Baggage Revenue,6237.66
1949,2025-03-18,10,Fuel,-16687.9
1950,2024-11-18,3,Airport Fees,-10240.12
1951,2025-02-08,3,Crew Cost,-18696.51
1952,2026-03-25,14,Catering,-10067.97
1953,2025-02-21,7,Baggage Revenue,2468.68
1954,2025-07-17,4,Ticket Revenue,13309.1
1955,2026-01-29,3,Crew Cost,-1343.32
1956,2026-07-22,9,Fuel,-15697.22
1957,2026-02-05,9,Maintenance,-8138.13
1958,2025-06-15,9,Ticket Revenue,22088.92
1959,2024-10-15,6,Crew Cost,-12672.15
1960,2024-07-05,4,Catering,-1140.57
1961,2025-07-22,2,Catering,-16071.35
1962,2024-03-07,1,Baggage Revenue,20828.17
1963,2026-02-22,3,Maintenance,-1408.41
1964,2025-10-20,3,Baggage Revenue,18699.14
1965,2025-07-25,3,Ticket Revenue,19109.27
1966,2025-06-23,6,Crew Cost,-17110.72
1967,2026-03-09,8,Fuel,-12405.69
1968,2026-04-11,3,Ticket Revenue,16291.81
1969,2026-05-20,9,Baggage Revenue,12392.83
1970,2026-03-25,11,Baggage Revenue,9594.87
1971,2025-12-03,7,Maintenance,-1527.54
1972,2024-12-28,8,Ticket Revenue,12558.62
1973,2026-03-15,9,Baggage Revenue,19640.47
1974,2026-08-09,6,Catering,-1557.67
1975,2026-01-29,6,Fuel,-1219.93
1976,2026-03-23,4,Maintenance,-4482.74
1977,2025-09-04,10,Catering,-7590.48
1978,2024-03-09,10,Airport Fees,-12650.74
1979,2026-05-05,9,Crew Cost,-20767.79
1980,2024-11-19,14,Baggage Revenue,1032.59
1981,2025-07-12,4,Catering,-19612.58
1982,2025-09-14,10,Fuel,-17946.27
1983,2026-03-03,4,Airport Fees,-12631.07
1984,2024-02-12,7,Baggage Revenue,5051.17
1985,2024-03-02,5,Ticket Revenue,2400.47
1986,2024-10-03,1,Catering,-4207.09
1987,2025-03-31,8,Crew Cost,-8521.1
1988,2025-06-12,12,Ticket Revenue,13411.65
1989,2024-05-18,15,Crew Cost,-8930.55
1990,2026-07-06,8,Airport Fees,-14101.71
1991,2026-02-14,11,Maintenance,-22071.28
1992,2026-04-12,1,Airport Fees,-3505.03
1993,2024-12-11,1,Ticket Revenue,22392.17
1994,2024-02-03,11,Baggage Revenue,5099.64
1995,2025-11-15,8,Catering,-12465.09
1996,2026-01-29,4,Catering,-18420.99
1997,2024-01-10,8,Catering,-17512.31
1998,2024-05-21,5,Catering,-19026.44
1999,2025-02-19,4,Catering,-17926.91
2000,2026-06-02,10,Baggage Revenue,695.33
2001,2024-04-15,10,Baggage Revenue,12550.56
2002,2025-09-29,3,Crew Cost,-9664.88
2003,2026-05-23,14,Maintenance,-23220.22
2004,2024-05-18,5,Fuel,-23881.16
2005,2026-07-23,10,Catering,-6629.82
2006,2026-08-01,11,Maintenance,-17887.49
2007,2025-03-30,8,Maintenance,-6157.1
2008,2024-04-13,5,Catering,-18789.98
2009,2026-01-26,14,Ticket Revenue,7688.05
2010,2024-07-08,2,Ticket Revenue,18345.79
2011,2024-11-24,6,Airport Fees,-969.66
2012,2024-03-13,2,Crew Cost,-17657.67
2013,2024-11-18,9,Crew Cost,-10692.78
2014,2024-12-23,9,Catering,-18543.62
2015,2025-01-29,7,Airport Fees,-2562.13
2016,2024-06-15,15,Catering,-21740.11
2017,2024-05-15,12,Maintenance,-16736.62
2018,2026-08-08,8,Fuel,-9459.94
2019,2026-03-22,12,Crew Cost,-8736.1
2020,2025-05-27,15,Crew Cost,-7597.97
2021,2024-12-12,10,Crew Cost,-14842.16
2022,2026-01-13,14,Baggage Revenue,1272.36
2023,2026-01-08,8,Airport Fees,-17885.25
2024,2024-10-11,14,Fuel,-19731.8
2025,2024-12-03,5,Maintenance,-6557.44
2026,2024-09-08,7,Catering,-3756.89
2027,2024-04-03,11,Baggage Revenue,24295.95
2028,2025-04-17,9,Crew Cost,-15959.44
2029,2026-04-19,6,Maintenance,-17440.1
2030,2026-01-14,10,Ticket Revenue,15919.62
2031,2025-04-29,3,Airport Fees,-6456.33
2032,2025-08-26,1,Baggage Revenue,20101.09
2033,2026-05-14,9,Maintenance,-12191.35
2034,2025-04-04,1,Baggage Revenue,6806.44
2035,2026-01-30,1,Catering,-14959.21
2036,2024-05-16,15,Ticket Revenue,22125.63
2037,2025-09-06,6,Catering,-19473.24
2038,2025-04-20,7,Crew Cost,-17877.22
2039,2024-03-13,6,Catering,-6905.62
2040,2025-09-05,13,Maintenance,-7191.0
2041,2024-08-29,7,Airport Fees,-20824.12
2042,2024-03-03,2,Ticket Revenue,20053.22
2043,2024-11-30,12,Fuel,-21571.72
2044,2025-08-22,4,Ticket Revenue,23731.94
2045,2024-05-05,5,Fuel,-9327.18
2046,2026-07-09,1,Maintenance,-15117.47
2047,2024-06-05,14,Fuel,-14238.72
2048,2024-07-16,12,Ticket Revenue,7798.89
2049,2024-03-25,2,Fuel,-13788.56
2050,2024-08-08,4,Ticket Revenue,24610.93
2051,2024-06-12,15,Ticket Revenue,23409.81
2052,2025-03-02,12,Crew Cost,-13126.09
2053,2026-06-24,6,Fuel,-6346.53
2054,2025-11-19,12,Ticket Revenue,20926.62
2055,2026-07-18,6,Maintenance,-21464.88
2056,2025-04-09,2,Baggage Revenue,14204.78
2057,2024-02-04,8,Catering,-11858.16
2058,2024-05-22,5,Maintenance,-4793.54
2059,2024-10-16,15,Fuel,-8446.81
2060,2025-11-28,9,Maintenance,-659.28
2061,2024-06-20,5,Catering,-11131.27
2062,2025-05-23,13,Fuel,-3464.61
2063,2026-07-04,13,Crew Cost,-13080.27
2064,2026-01-05,12,Baggage Revenue,6430.38
2065,2025-06-23,15,Baggage Revenue,22201.86
2066,2024-09-07,9,Maintenance,-3344.31
2067,2024-11-20,6,Catering,-11158.49
2068,2026-07-30,11,Crew Cost,-3729.41
2069,2025-02-20,2,Crew Cost,-14371.41
2070,2024-06-02,15,Fuel,-8086.3
2071,2024-12-28,13,Airport Fees,-2882.04
2072,2026-07-13,7,Catering,-15131.39
2073,2024-12-19,6,Catering,-13591.91
2074,2024-03-25,2,Airport Fees,-5494.2
2075,2026-01-03,7,Baggage Revenue,24179.69
2076,2024-09-09,3,Maintenance,-19771.86
2077,2025-07-11,3,Crew Cost,-15546.47
2078,2024-05-14,6,Catering,-23603.21
2079,2025-03-13,11,Maintenance,-18747.55
2080,2026-02-28,2,Crew Cost,-12223.92
2081,2024-04-05,3,Fuel,-24090.3
2082,2025-10-28,14,Crew Cost,-16157.78
2083,2024-02-07,14,Catering,-3670.59
2084,2025-05-03,9,Baggage Revenue,2734.33
2085,2026-05-19,4,Fuel,-2578.77
2086,2026-06-18,12,Airport Fees,-9079.39
2087,2024-10-27,3,Airport Fees,-506.75
2088,2024-06-19,15,Baggage Revenue,14103.01
2089,2024-09-21,1,Baggage Revenue,11079.0
2090,2024-12-13,7,Ticket Revenue,9288.45
2091,2024-12-09,6,Baggage Revenue,10909.51
2092,2024-01-10,13,Maintenance,-10783.15
2093,2025-03-31,15,Maintenance,-24708.69
2094,2025-02-07,12,Airport Fees,-10641.31
2095,2024-05-10,3,Catering,-23074.94
2096,2024-02-18,4,Airport Fees,-21386.88
2097,2024-04-03,1,Ticket Revenue,10865.69
2098,2024-07-24,2,Ticket Revenue,1344.61
2099,2025-01-23,4,Catering,-21251.49
2100,2024-07-06,1,Maintenance,-5543.47
2101,2026-06-14,4,Crew Cost,-1744.49
2102,2025-06-25,13,Maintenance,-21815.36
2103,2025-12-31,4,Catering,-16561.03
2104,2024-10-03,15,Ticket Revenue,4698.79
2105,2024-10-31,4,Crew Cost,-7437.91
2106,2024-03-19,6,Ticket Revenue,18718.69
2107,2025-01-19,10,Airport Fees,-3348.07
2108,2025-10-03,9,Ticket Revenue,18149.35
2109,2024-06-30,3,Maintenance,-11623.5
2110,2024-06-08,3,Crew Cost,-20977.77
2111,2024-05-22,4,Baggage Revenue,16182.91
2112,2024-08-06,12,Ticket Revenue,24557.16
2113,2024-01-09,11,Crew Cost,-21469.97
2114,2025-06-15,1,Catering,-8789.57
2115,2024-07-19,4,Catering,-12195.06
2116,2026-07-25,3,Baggage Revenue,23505.45
2117,2026-02-24,12,Airport Fees,-4057.82
2118,2026-02-26,15,Catering,-10603.97
2119,2025-04-08,1,Baggage Revenue,14535.06
2120,2026-02-21,5,Catering,-8974.47
2121,2025-05-16,15,Ticket Revenue,2625.72
2122,2025-09-18,9,Catering,-5398.34
2123,2026-05-23,7,Baggage Revenue,10994.78
2124,2024-10-11,7,Airport Fees,-21843.77
2125,2025-06-11,3,Baggage Revenue,14429.02
2126,2025-07-17,3,Catering,-7672.58
2127,2026-06-16,6,Catering,-4450.02
2128,2026-02-03,11,Baggage Revenue,15572.67
2129,2024-06-06,11,Fuel,-4762.31
2130,2024-06-20,14,Baggage Revenue,2047.28
2131,2024-04-09,9,Baggage Revenue,1115.69
2132,2026-07-04,9,Fuel,-17533.06
2133,2025-08-23,5,Catering,-22193.43
2134,2026-02-16,4,Airport Fees,-13394.61
2135,2025-07-19,11,Maintenance,-7194.85
2136,2025-07-03,13,Maintenance,-5347.47
2137,2024-03-26,13,Fuel,-7125.63
2138,2025-04-13,5,Ticket Revenue,7837.76
2139,2025-11-25,8,Maintenance,-15216.8
2140,2025-12-17,13,Crew Cost,-23109.95
2141,2024-12-04,4,Airport Fees,-5835.52
2142,2026-07-07,13,Baggage Revenue,9174.53
2143,2024-06-19,4,Fuel,-14985.13
2144,2024-08-29,13,Fuel,-11244.46
2145,2025-10-25,13,Ticket Revenue,3180.75
2146,2024-03-28,11,Catering,-4167.17
2147,2025-05-12,4,Crew Cost,-14589.31
2148,2025-09-02,15,Crew Cost,-15331.37
2149,2024-08-30,12,Crew Cost,-14837.6
2150,2024-12-01,14,Catering,-20435.33
2151,2025-02-14,10,Baggage Revenue,5053.04
2152,2024-10-01,15,Ticket Revenue,11437.48
2153,2026-02-14,3,Baggage Revenue,11798.04
2154,2025-02-21,7,Ticket Revenue,5614.91
2155,2024-06-22,1,Maintenance,-17826.57
2156,2025-08-15,4,Fuel,-8013.05
2157,2025-06-30,1,Crew Cost,-15590.2
2158,2024-07-01,15,Ticket Revenue,10705.17
2159,2024-02-16,3,Airport Fees,-6228.61
2160,2025-03-24,3,Baggage Revenue,5410.08
2161,2026-06-27,2,Maintenance,-12449.86
2162,2025-03-23,9,Ticket Revenue,6240.35
2163,2024-11-08,15,Fuel,-16950.32
2164,2024-08-03,11,Maintenance,-15541.89
2165,2025-12-30,13,Baggage Revenue,19811.89
2166,2024-01-02,6,Airport Fees,-3590.11
2167,2025-05-25,3,Baggage Revenue,22089.84
2168,2024-07-16,5,Fuel,-13222.13
2169,2024-02-13,11,Baggage Revenue,16385.86
2170,2024-01-25,3,Baggage Revenue,24483.92
2171,2025-03-22,8,Baggage Revenue,13122.52
2172,2024-02-03,1,Airport Fees,-22033.76
2173,2026-08-04,2,Crew Cost,-8323.47
2174,2025-07-03,15,Baggage Revenue,20802.5
2175,2025-03-16,7,Fuel,-23408.25
2176,2026-08-06,7,Ticket Revenue,4929.9
2177,2026-01-16,5,Fuel,-12610.5
2178,2024-11-11,5,Airport Fees,-22411.37
2179,2026-02-20,11,Ticket Revenue,9102.35
2180,2026-03-09,3,Maintenance,-17492.21
2181,2024-01-01,8,Fuel,-2811.9
2182,2025-01-14,4,Crew Cost,-7730.68
2183,2026-04-06,1,Catering,-16588.28
2184,2025-09-23,8,Airport Fees,-11213.64
2185,2026-06-01,3,Catering,-16564.0
2186,2025-04-01,4,Crew Cost,-13951.25
2187,2024-05-09,13,Catering,-23255.36
2188,2026-07-29,5,Fuel,-3268.08
2189,2024-12-23,10,Maintenance,-15701.49
2190,2025-08-31,15,Catering,-11564.73
2191,2025-03-26,7,Airport Fees,-23190.9
2192,2025-06-21,9,Baggage Revenue,21455.7
2193,2026-07-03,2,Maintenance,-8121.47
2194,2024-11-30,2,Maintenance,-20898.16
2195,2026-08-13,12,Fuel,-14509.59
2196,2026-02-19,12,Airport Fees,-7478.5
2197,2024-02-18,5,Fuel,-2559.33
2198,2026-08-11,2,Baggage Revenue,4419.77
2199,2025-08-19,5,Crew Cost,-15835.12
2200,2024-09-19,5,Catering,-12596.93
